Ticker,Date,Close
QQQ,2000-01-01,90
QQQ,2000-01-08,93.375
QQQ,2000-01-15,96.25
QQQ,2000-01-22,86
QQQ,2000-01-29,97.15625
QQQ,2000-02-05,99.875
QQQ,2000-02-12,98.4375
QQQ,2000-02-19,104.0625
QQQ,2000-02-26,111.0625
QQQ,2000-03-04,114.5
QQQ,2000-03-11,110.8125
QQQ,2000-03-18,117.5625
QQQ,2000-03-25,109.5
QQQ,2000-04-01,106.625
QQQ,2000-04-08,80.375
QQQ,2000-04-15,87.25
QQQ,2000-04-22,94.75
QQQ,2000-04-29,91.4375
QQQ,2000-05-06,84.625
QQQ,2000-05-13,81.6875
QQQ,2000-05-20,77.75
QQQ,2000-05-27,93.625
QQQ,2000-06-03,93.75
QQQ,2000-06-10,94.25
QQQ,2000-06-17,91.5
QQQ,2000-06-24,93.4375
QQQ,2000-07-01,95.9375
QQQ,2000-07-08,100.625
QQQ,2000-07-15,97
QQQ,2000-07-22,86.875
QQQ,2000-07-29,90.125
QQQ,2000-08-05,91.0625
QQQ,2000-08-12,95.25
QQQ,2000-08-19,98.03125
QQQ,2000-08-26,102.625
QQQ,2000-09-02,95.125
QQQ,2000-09-09,91.3125
QQQ,2000-09-16,92.9375
QQQ,2000-09-23,88.75
QQQ,2000-09-30,83
QQQ,2000-10-07,81.25
QQQ,2000-10-14,86.3125
QQQ,2000-10-21,79.71875
QQQ,2000-10-28,83.0625
QQQ,2000-11-04,71.75
QQQ,2000-11-11,72.828125
QQQ,2000-11-18,70.4375
QQQ,2000-11-25,64
QQQ,2000-12-02,68
QQQ,2000-12-09,63.875
QQQ,2000-12-16,60.5
QQQ,2000-12-23,58.375
QQQ,2000-12-30,56.625
QQQ,2001-01-06,62.734375
QQQ,2001-01-13,66.3125
QQQ,2001-01-20,65.546875
QQQ,2001-01-27,61.549999
QQQ,2001-02-03,56.400002
QQQ,2001-02-10,55.130001
QQQ,2001-02-17,51.18
QQQ,2001-02-24,46.700001
QQQ,2001-03-03,45.099998
QQQ,2001-03-10,41.200001
QQQ,2001-03-17,42.799999
QQQ,2001-03-24,39.150002
QQQ,2001-03-31,35.950001
QQQ,2001-04-07,42.799999
QQQ,2001-04-14,48.400002
QQQ,2001-04-21,45.150002
QQQ,2001-04-28,48.200001
QQQ,2001-05-05,45.549999
QQQ,2001-05-12,48.040001
QQQ,2001-05-19,48.990002
QQQ,2001-05-26,46.049999
QQQ,2001-06-02,47.349998
QQQ,2001-06-09,42.599998
QQQ,2001-06-16,43.25
QQQ,2001-06-23,45.700001
QQQ,2001-06-30,41.650002
QQQ,2001-07-07,43.150002
QQQ,2001-07-14,41.650002
QQQ,2001-07-21,41.950001
QQQ,2001-07-28,43.18
QQQ,2001-08-04,40.279999
QQQ,2001-08-11,37.759998
QQQ,2001-08-18,39.299999
QQQ,2001-08-25,36.630001
QQQ,2001-09-01,33.700001
QQQ,2001-09-08,34.099998
QQQ,2001-09-15,28.190001
QQQ,2001-09-22,28.98
QQQ,2001-09-29,31.76
QQQ,2001-10-06,34.549999
QQQ,2001-10-13,33.549999
QQQ,2001-10-20,36.009998
QQQ,2001-10-27,35.599998
QQQ,2001-11-03,37.73
QQQ,2001-11-10,39.369999
QQQ,2001-11-17,39.279999
QQQ,2001-11-24,39.650002
QQQ,2001-12-01,41.73
QQQ,2001-12-08,40.110001
QQQ,2001-12-15,39.48
QQQ,2001-12-22,40.330002
QQQ,2001-12-29,41.669998
QQQ,2002-01-05,40.849998
QQQ,2002-01-12,38.59
QQQ,2002-01-19,38.830002
QQQ,2002-01-26,38.139999
QQQ,2002-02-02,36.169998
QQQ,2002-02-09,35.779999
QQQ,2002-02-16,33.650002
QQQ,2002-02-23,35.740002
QQQ,2002-03-02,38.669998
QQQ,2002-03-09,37.23
QQQ,2002-03-16,36.68
QQQ,2002-03-23,36.060001
QQQ,2002-03-30,34.369999
QQQ,2002-04-06,33.52
QQQ,2002-04-13,34.459999
QQQ,2002-04-20,31.040001
QQQ,2002-04-27,29.74
QQQ,2002-05-04,29.559999
QQQ,2002-05-11,32.93
QQQ,2002-05-18,31.24
QQQ,2002-05-25,30.040001
QQQ,2002-06-01,28.299999
QQQ,2002-06-08,27.620001
QQQ,2002-06-15,25.82
QQQ,2002-06-22,26.1
QQQ,2002-06-29,26.34
QQQ,2002-07-06,24.799999
QQQ,2002-07-13,23.99
QQQ,2002-07-20,22.67
QQQ,2002-07-27,22.25
QQQ,2002-08-03,23.33
QQQ,2002-08-10,24.700001
QQQ,2002-08-17,25.15
QQQ,2002-08-24,23.49
QQQ,2002-08-31,22.85
QQQ,2002-09-07,22.99
QQQ,2002-09-14,21.67
QQQ,2002-09-21,21.309999
QQQ,2002-09-28,20.35
QQQ,2002-10-05,22.219999
QQQ,2002-10-12,23.809999
QQQ,2002-10-19,24.700001
QQQ,2002-10-26,25.25
QQQ,2002-11-02,25.07
QQQ,2002-11-09,26.440001
QQQ,2002-11-16,27.719999
QQQ,2002-11-23,27.719999
QQQ,2002-11-30,26.469999
QQQ,2002-12-07,25.040001
QQQ,2002-12-14,25.32
QQQ,2002-12-21,24.82
QQQ,2002-12-28,25.68
QQQ,2003-01-04,27.1
QQQ,2003-01-11,25.309999
QQQ,2003-01-18,24.82
QQQ,2003-01-25,24.440001
QQQ,2003-02-01,23.809999
QQQ,2003-02-08,24.49
QQQ,2003-02-15,25.17
QQQ,2003-02-22,25.16
QQQ,2003-03-01,24.540001
QQQ,2003-03-08,25.719999
QQQ,2003-03-15,27.17
QQQ,2003-03-22,26.08
QQQ,2003-03-29,26.049999
QQQ,2003-04-05,25.51
QQQ,2003-04-12,26.82
QQQ,2003-04-19,26.950001
QQQ,2003-04-26,28.280001
QQQ,2003-05-03,28.41
QQQ,2003-05-10,28.700001
QQQ,2003-05-17,28.1
QQQ,2003-05-24,29.790001
QQQ,2003-05-31,30.129999
QQQ,2003-06-07,29.959999
QQQ,2003-06-14,30.379999
QQQ,2003-06-21,29.83
QQQ,2003-06-28,30.58
QQQ,2003-07-05,31.84
QQQ,2003-07-12,31.280001
QQQ,2003-07-19,31.799999
QQQ,2003-07-26,31.459999
QQQ,2003-08-02,30.07
QQQ,2003-08-09,31.17
QQQ,2003-08-16,32.439999
QQQ,2003-08-23,33.389999
QQQ,2003-08-30,33.939999
QQQ,2003-09-06,33.82
QQQ,2003-09-13,34.580002
QQQ,2003-09-20,32.580002
QQQ,2003-09-27,34.189999
QQQ,2003-10-04,35.009998
QQQ,2003-10-11,34.610001
QQQ,2003-10-18,34.200001
QQQ,2003-10-25,35.18
QQQ,2003-11-01,35.630001
QQQ,2003-11-08,35.040001
QQQ,2003-11-15,34.23
QQQ,2003-11-22,35.380001
QQQ,2003-11-29,35.040001
QQQ,2003-12-06,35.240002
QQQ,2003-12-13,35.459999
QQQ,2003-12-20,35.849998
QQQ,2003-12-27,36.360001
QQQ,2004-01-03,37.73
QQQ,2004-01-10,38.57
QQQ,2004-01-17,38.009998
QQQ,2004-01-24,37.07
QQQ,2004-01-31,37.130001
QQQ,2004-02-07,36.939999
QQQ,2004-02-14,36.860001
QQQ,2004-02-21,36.57
QQQ,2004-02-28,36.630001
QQQ,2004-03-06,35.509998
QQQ,2004-03-13,34.75
QQQ,2004-03-20,35.220001
