Ticker,Date,Close
SPY,2000-01-01,145.75
SPY,2000-01-08,146.96875
SPY,2000-01-15,144.4375
SPY,2000-01-22,135.875
SPY,2000-01-29,142.59375
SPY,2000-02-05,138.6875
SPY,2000-02-12,135.3125
SPY,2000-02-19,133.328125
SPY,2000-02-26,141.125
SPY,2000-03-04,140.125
SPY,2000-03-11,146.9375
SPY,2000-03-18,153.5625
SPY,2000-03-25,150.375
SPY,2000-04-01,151.4375
SPY,2000-04-08,136
SPY,2000-04-15,143.8125
SPY,2000-04-22,145.09375
SPY,2000-04-29,143.53125
SPY,2000-05-06,142.8125
SPY,2000-05-13,141.125
SPY,2000-05-20,138
SPY,2000-05-27,147.84375
SPY,2000-06-03,146.59375
SPY,2000-06-10,146.59375
SPY,2000-06-17,144.375
SPY,2000-06-24,145.28125
SPY,2000-07-01,148.09375
SPY,2000-07-08,151.25
SPY,2000-07-15,147.6875
SPY,2000-07-22,142.09375
SPY,2000-07-29,146.375
SPY,2000-08-05,147.40625
SPY,2000-08-12,149.6875
SPY,2000-08-19,151.25
SPY,2000-08-26,152.5
SPY,2000-09-02,149.8125
SPY,2000-09-09,146
SPY,2000-09-16,145.28125
SPY,2000-09-23,143.625
SPY,2000-09-30,141.0625
SPY,2000-10-07,137.5625
SPY,2000-10-14,139.90625
SPY,2000-10-21,139.28125
SPY,2000-10-28,142.78125
SPY,2000-11-04,136.625
SPY,2000-11-11,136.640625
SPY,2000-11-18,134.84375
SPY,2000-11-25,132.21875
SPY,2000-12-02,133.96875
SPY,2000-12-09,130.96875
SPY,2000-12-16,130.9375
SPY,2000-12-23,131.1875
SPY,2000-12-30,129.1875
SPY,2001-01-06,132
SPY,2001-01-13,134.015625
SPY,2001-01-20,135.875
SPY,2001-01-27,134.800003
SPY,2001-02-03,131.839996
SPY,2001-02-10,130.399994
SPY,2001-02-17,124.959999
SPY,2001-02-24,123.610001
SPY,2001-03-03,123.360001
SPY,2001-03-10,115.010002
SPY,2001-03-17,114.480003
SPY,2001-03-24,116.690002
SPY,2001-03-31,113.300003
SPY,2001-04-07,118.849998
SPY,2001-04-14,124.5
SPY,2001-04-21,125.779999
SPY,2001-04-28,127.339996
SPY,2001-05-05,125.150002
SPY,2001-05-12,129.740005
SPY,2001-05-19,128.100006
SPY,2001-05-26,126.730003
SPY,2001-06-02,127
SPY,2001-06-09,121.849998
SPY,2001-06-16,122.849998
SPY,2001-06-23,122.599998
