Ticker,Date,Close
TSLA,2010-06-28,1.28
TSLA,2010-07-05,1.16
TSLA,2010-07-12,1.376
TSLA,2010-07-19,1.419333
TSLA,2010-07-26,1.329333
TSLA,2010-08-02,1.306
TSLA,2010-08-09,1.221333
TSLA,2010-08-16,1.273333
TSLA,2010-08-23,1.313333
TSLA,2010-08-30,1.403333
TSLA,2010-09-06,1.344667
TSLA,2010-09-13,1.348667
TSLA,2010-09-20,1.34
TSLA,2010-09-27,1.373333
TSLA,2010-10-04,1.362
TSLA,2010-10-11,1.369333
TSLA,2010-10-18,1.381333
TSLA,2010-10-25,1.456
TSLA,2010-11-01,1.629333
TSLA,2010-11-08,1.989333
TSLA,2010-11-15,2.066
TSLA,2010-11-22,2.354667
TSLA,2010-11-29,2.099333
TSLA,2010-12-06,2.101333
TSLA,2010-12-13,2.090667
TSLA,2010-12-20,2.006
TSLA,2010-12-27,1.775333
TSLA,2011-01-03,1.882667
TSLA,2011-01-10,1.716667
TSLA,2011-01-17,1.536
TSLA,2011-01-24,1.600667
TSLA,2011-01-31,1.564
TSLA,2011-02-07,1.55
TSLA,2011-02-14,1.545333
TSLA,2011-02-21,1.574
TSLA,2011-02-28,1.663333
TSLA,2011-03-07,1.604667
TSLA,2011-03-14,1.530667
TSLA,2011-03-21,1.516667
TSLA,2011-03-28,1.777333
TSLA,2011-04-04,1.766
TSLA,2011-04-11,1.705333
TSLA,2011-04-18,1.782667
TSLA,2011-04-25,1.84
TSLA,2011-05-02,1.808
TSLA,2011-05-09,1.836667
TSLA,2011-05-16,1.864667
TSLA,2011-05-23,1.97
TSLA,2011-05-30,2.008667
TSLA,2011-06-06,1.857333
TSLA,2011-06-13,1.766667
TSLA,2011-06-20,1.838
TSLA,2011-06-27,1.934667
TSLA,2011-07-04,1.920667
TSLA,2011-07-11,1.838667
TSLA,2011-07-18,1.952667
TSLA,2011-07-25,1.878
TSLA,2011-08-01,1.616
TSLA,2011-08-08,1.754
TSLA,2011-08-15,1.486667
TSLA,2011-08-22,1.582
TSLA,2011-08-29,1.538
TSLA,2011-09-05,1.531333
TSLA,2011-09-12,1.72
TSLA,2011-09-19,1.758667
TSLA,2011-09-26,1.626
TSLA,2011-10-03,1.799333
TSLA,2011-10-10,1.87
TSLA,2011-10-17,1.868667
TSLA,2011-10-24,1.991333
TSLA,2011-10-31,2.154
TSLA,2011-11-07,2.242667
TSLA,2011-11-14,2.173333
TSLA,2011-11-21,2.110667
TSLA,2011-11-28,2.22
TSLA,2011-12-05,2.069333
TSLA,2011-12-12,1.866667
TSLA,2011-12-19,1.86
TSLA,2011-12-26,1.904
TSLA,2012-01-02,1.794
TSLA,2012-01-09,1.519333
TSLA,2012-01-16,1.773333
TSLA,2012-01-23,1.955333
TSLA,2012-01-30,2.076667
TSLA,2012-02-06,2.073333
TSLA,2012-02-13,2.331333
TSLA,2012-02-20,2.25
TSLA,2012-02-27,2.269333
TSLA,2012-03-05,2.316
