Ticker,Date,Close
MSFT,2000-01-01,55.71875
MSFT,2000-01-08,56.125
MSFT,2000-01-15,51.875
MSFT,2000-01-22,49.125
MSFT,2000-01-29,53.28125
MSFT,2000-02-05,49.96875
MSFT,2000-02-12,47.53125
MSFT,2000-02-19,45.65625
MSFT,2000-02-26,48.0625
MSFT,2000-03-04,50.5
MSFT,2000-03-11,49.6875
MSFT,2000-03-18,55.84375
MSFT,2000-03-25,53.125
MSFT,2000-04-01,44.53125
MSFT,2000-04-08,37.0625
MSFT,2000-04-15,39.46875
MSFT,2000-04-22,34.875
MSFT,2000-04-29,35.5625
MSFT,2000-05-06,34.40625
MSFT,2000-05-13,32.53125
MSFT,2000-05-20,30.71875
MSFT,2000-05-27,33.15625
MSFT,2000-06-03,34.40625
MSFT,2000-06-10,36.28125
MSFT,2000-06-17,38.84375
MSFT,2000-06-24,40
MSFT,2000-07-01,41
MSFT,2000-07-08,39.46875
MSFT,2000-07-15,36.15625
MSFT,2000-07-22,34.84375
MSFT,2000-07-29,34.5625
MSFT,2000-08-05,36.21875
MSFT,2000-08-12,35.5
MSFT,2000-08-19,35.3125
MSFT,2000-08-26,35.09375
MSFT,2000-09-02,34.65625
MSFT,2000-09-09,32.09375
MSFT,2000-09-16,31.625
MSFT,2000-09-23,30.15625
MSFT,2000-09-30,27.78125
MSFT,2000-10-07,26.875
MSFT,2000-10-14,32.59375
MSFT,2000-10-21,33.84375
MSFT,2000-10-28,34.125
MSFT,2000-11-04,33.6875
MSFT,2000-11-11,34.53125
MSFT,2000-11-18,34.96875
MSFT,2000-11-25,28.3125
MSFT,2000-12-02,27.21875
MSFT,2000-12-09,24.59375
MSFT,2000-12-16,23.21875
MSFT,2000-12-23,21.6875
MSFT,2000-12-30,24.5625
MSFT,2001-01-06,26.75
MSFT,2001-01-13,30.5
MSFT,2001-01-20,32
MSFT,2001-01-27,30.40625
MSFT,2001-02-03,29.5625
MSFT,2001-02-10,28.65625
MSFT,2001-02-17,28.375
MSFT,2001-02-24,28.34375
MSFT,2001-03-03,28.34375
MSFT,2001-03-10,27.28125
MSFT,2001-03-17,28.28125
MSFT,2001-03-24,27.34375
MSFT,2001-03-31,28.09375
MSFT,2001-04-07,31.09
MSFT,2001-04-14,34.5
MSFT,2001-04-21,33.560001
MSFT,2001-04-28,35.375
MSFT,2001-05-05,34.700001
MSFT,2001-05-12,34.044998
MSFT,2001-05-19,35.455002
MSFT,2001-05-26,35.169998
MSFT,2001-06-02,36.595001
MSFT,2001-06-09,34.009998
MSFT,2001-06-16,34.415001
MSFT,2001-06-23,36.5
MSFT,2001-06-30,33.029999
MSFT,2001-07-07,35.669998
MSFT,2001-07-14,34.59
MSFT,2001-07-21,32.735001
MSFT,2001-07-28,33.445
MSFT,2001-08-04,32.759998
MSFT,2001-08-11,30.940001
MSFT,2001-08-18,31.025
MSFT,2001-08-25,28.525
MSFT,2001-09-01,27.700001
MSFT,2001-09-08,28.790001
MSFT,2001-09-15,24.855
MSFT,2001-09-22,25.584999
MSFT,2001-09-29,28.860001
MSFT,2001-10-06,28.190001
MSFT,2001-10-13,28.950001
MSFT,2001-10-20,31.1
MSFT,2001-10-27,30.700001
MSFT,2001-11-03,32.605
MSFT,2001-11-10,32.875
MSFT,2001-11-17,32.355
MSFT,2001-11-24,32.105
MSFT,2001-12-01,33.915001
MSFT,2001-12-08,33.720001
MSFT,2001-12-15,33.77
MSFT,2001-12-22,33.935001
MSFT,2001-12-29,34.450001
MSFT,2002-01-05,34.305
MSFT,2002-01-12,33.049999
MSFT,2002-01-19,31.9
MSFT,2002-01-26,31.33
MSFT,2002-02-02,30.325001
MSFT,2002-02-09,30.115
MSFT,2002-02-16,28.995001
MSFT,2002-02-23,30.684999
MSFT,2002-03-02,31.975
MSFT,2002-03-09,31.245001
MSFT,2002-03-16,30.225
MSFT,2002-03-23,30.155001
MSFT,2002-03-30,27.934999
MSFT,2002-04-06,27.965
MSFT,2002-04-13,28.6
MSFT,2002-04-20,25.75
MSFT,2002-04-27,24.780001
MSFT,2002-05-04,25.025
MSFT,2002-05-11,28.014999
MSFT,2002-05-18,26.629999
MSFT,2002-05-25,25.455
MSFT,2002-06-01,25.99
MSFT,2002-06-08,27.625
MSFT,2002-06-15,26.139999
MSFT,2002-06-22,27.35
MSFT,2002-06-29,27.424999
MSFT,2002-07-06,25.93
MSFT,2002-07-13,24.780001
MSFT,2002-07-20,22.674999
MSFT,2002-07-27,22.205
MSFT,2002-08-03,24.059999
MSFT,2002-08-10,25
MSFT,2002-08-17,26.110001
MSFT,2002-08-24,24.540001
MSFT,2002-08-31,23.91
MSFT,2002-09-07,23.955
MSFT,2002-09-14,23.73
MSFT,2002-09-21,22.625
MSFT,2002-09-28,21.885
MSFT,2002-10-05,24.434999
MSFT,2002-10-12,26.575001
MSFT,2002-10-19,26.34
MSFT,2002-10-26,26.5
MSFT,2002-11-02,27.549999
MSFT,2002-11-09,28.344999
MSFT,2002-11-16,29.110001
MSFT,2002-11-23,28.84
MSFT,2002-11-30,27.735001
MSFT,2002-12-07,26.25
MSFT,2002-12-14,26.52
MSFT,2002-12-21,26.485001
MSFT,2002-12-28,26.895
MSFT,2003-01-04,27.959999
MSFT,2003-01-11,25.73
