Ticker,Date,Close
META,2012-05-14,38.23
META,2012-05-21,31.91
META,2012-05-28,27.719999
META,2012-06-04,27.1
META,2012-06-11,30.01
META,2012-06-18,33.049999
META,2012-06-25,31.1
META,2012-07-02,31.73
META,2012-07-09,30.719999
META,2012-07-16,28.76
META,2012-07-23,23.709999
META,2012-07-30,21.09
META,2012-08-06,21.809999
META,2012-08-13,19.049999
META,2012-08-20,19.41
META,2012-08-27,18.059999
META,2012-09-03,18.98
META,2012-09-10,22
META,2012-09-17,22.860001
META,2012-09-24,21.66
META,2012-10-01,20.91
META,2012-10-08,19.52
META,2012-10-15,19
META,2012-10-22,21.940001
META,2012-10-29,21.18
META,2012-11-05,19.209999
META,2012-11-12,23.559999
META,2012-11-19,24
META,2012-11-26,28
META,2012-12-03,27.49
META,2012-12-10,26.809999
META,2012-12-17,26.26
META,2012-12-24,25.91
META,2012-12-31,28.76
META,2013-01-07,31.719999
META,2013-01-14,29.66
META,2013-01-21,31.540001
META,2013-01-28,29.73
META,2013-02-04,28.549999
META,2013-02-11,28.32
META,2013-02-18,27.129999
META,2013-02-25,27.780001
META,2013-03-04,27.959999
META,2013-03-11,26.65
META,2013-03-18,25.73
META,2013-03-25,25.58
META,2013-04-01,27.389999
META,2013-04-08,27.4
META,2013-04-15,25.73
META,2013-04-22,26.85
META,2013-04-29,28.309999
META,2013-05-06,26.68
META,2013-05-13,26.25
META,2013-05-20,24.309999
META,2013-05-27,24.35
META,2013-06-03,23.290001
META,2013-06-10,23.629999
META,2013-06-17,24.530001
META,2013-06-24,24.879999
META,2013-07-01,24.370001
META,2013-07-08,25.91
META,2013-07-15,25.879999
META,2013-07-22,34.009998
META,2013-07-29,38.049999
META,2013-08-05,38.5
META,2013-08-12,37.080002
META,2013-08-19,40.549999
META,2013-08-26,41.290001
META,2013-09-02,43.950001
META,2013-09-09,44.310001
META,2013-09-16,47.490002
META,2013-09-23,51.240002
META,2013-09-30,51.040001
META,2013-10-07,49.110001
META,2013-10-14,54.220001
META,2013-10-21,51.950001
META,2013-10-28,49.75
META,2013-11-04,47.529999
META,2013-11-11,49.009998
META,2013-11-18,46.23
META,2013-11-25,47.009998
META,2013-12-02,47.939999
META,2013-12-09,53.32
META,2013-12-16,55.119999
META,2013-12-23,55.439999
META,2013-12-30,54.560001
META,2014-01-06,57.939999
META,2014-01-13,56.299999
META,2014-01-20,54.450001
META,2014-01-27,62.57
META,2014-02-03,64.32
META,2014-02-10,67.089996
META,2014-02-17,68.589996
META,2014-02-24,68.459999
META,2014-03-03,69.800003
META,2014-03-10,67.720001
META,2014-03-17,67.239998
META,2014-03-24,60.009998
META,2014-03-31,56.75
META,2014-04-07,58.529999
META,2014-04-14,58.939999
META,2014-04-21,57.709999
META,2014-04-28,60.459999
META,2014-05-05,57.240002
META,2014-05-12,58.02
META,2014-05-19,61.349998
META,2014-05-26,63.299999
META,2014-06-02,62.5
META,2014-06-09,64.5
META,2014-06-16,64.5
META,2014-06-23,67.599998
META,2014-06-30,66.290001
META,2014-07-07,66.339996
META,2014-07-14,68.419998
META,2014-07-21,75.190002
META,2014-07-28,72.360001
META,2014-08-04,73.059998
META,2014-08-11,73.629997
META,2014-08-18,74.57
META,2014-08-25,74.82
META,2014-09-01,77.260002
META,2014-09-08,77.480003
META,2014-09-15,77.910004
META,2014-09-22,78.790001
META,2014-09-29,77.440002
META,2014-10-06,72.910004
META,2014-10-13,75.949997
META,2014-10-20,80.669998
META,2014-10-27,74.989998
META,2014-11-03,75.599998
META,2014-11-10,74.879997
META,2014-11-17,73.75
META,2014-11-24,77.699997
META,2014-12-01,76.360001
META,2014-12-08,77.830002
META,2014-12-15,79.879997
META,2014-12-22,80.779999
