Ticker,Date,Close
NVDA,2000-01-01,0.872396
NVDA,2000-01-08,0.915365
NVDA,2000-01-15,0.932292
NVDA,2000-01-22,0.778646
NVDA,2000-01-29,0.845052
NVDA,2000-02-05,1.041667
NVDA,2000-02-12,1.403646
NVDA,2000-02-19,1.27474
NVDA,2000-02-26,1.226563
NVDA,2000-03-04,2.458333
NVDA,2000-03-11,2.080729
NVDA,2000-03-18,1.941406
NVDA,2000-03-25,1.760091
NVDA,2000-04-01,2.136719
NVDA,2000-04-08,1.433268
NVDA,2000-04-15,1.679688
NVDA,2000-04-22,1.856771
NVDA,2000-04-29,1.919271
NVDA,2000-05-06,1.661458
NVDA,2000-05-13,2.127604
NVDA,2000-05-20,2.198568
NVDA,2000-05-27,2.740885
NVDA,2000-06-03,2.634115
NVDA,2000-06-10,3.119792
NVDA,2000-06-17,3.084635
NVDA,2000-06-24,2.648438
NVDA,2000-07-01,2.424479
NVDA,2000-07-08,3.075521
NVDA,2000-07-15,2.903646
NVDA,2000-07-22,2.25
NVDA,2000-07-29,2.65625
NVDA,2000-08-05,2.684896
NVDA,2000-08-12,3.208333
NVDA,2000-08-19,3.125
NVDA,2000-08-26,3.3125
NVDA,2000-09-02,3.0625
NVDA,2000-09-09,2.953776
NVDA,2000-09-16,2.942708
NVDA,2000-09-23,3.411458
NVDA,2000-09-30,2.851563
NVDA,2000-10-07,2.713542
NVDA,2000-10-14,2.901042
NVDA,2000-10-21,2.552083
NVDA,2000-10-28,2.96875
NVDA,2000-11-04,2.450521
NVDA,2000-11-11,2.640625
NVDA,2000-11-18,2.395833
NVDA,2000-11-25,1.854167
NVDA,2000-12-02,2.072917
NVDA,2000-12-09,1.559896
NVDA,2000-12-16,1.460938
NVDA,2000-12-23,1.365234
NVDA,2000-12-30,1.545573
NVDA,2001-01-06,1.958333
NVDA,2001-01-13,2.169271
NVDA,2001-01-20,2.117188
NVDA,2001-01-27,1.953125
NVDA,2001-02-03,1.846354
NVDA,2001-02-10,2.479167
NVDA,2001-02-17,2.264323
NVDA,2001-02-24,1.815755
NVDA,2001-03-03,2.085938
NVDA,2001-03-10,2.484375
NVDA,2001-03-17,2.791667
NVDA,2001-03-24,2.705078
NVDA,2001-03-31,2.611979
NVDA,2001-04-07,2.927083
NVDA,2001-04-14,3.623333
NVDA,2001-04-21,3.291667
NVDA,2001-04-28,3.7425
NVDA,2001-05-05,3.255833
NVDA,2001-05-12,3.595833
NVDA,2001-05-19,3.820833
NVDA,2001-05-26,3.764583
NVDA,2001-06-02,4.03125
NVDA,2001-06-09,3.960417
NVDA,2001-06-16,3.804167
NVDA,2001-06-23,3.864583
NVDA,2001-06-30,3.3625
NVDA,2001-07-07,3.373333
NVDA,2001-07-14,3.120417
NVDA,2001-07-21,3.375
NVDA,2001-07-28,3.632917
NVDA,2001-08-04,3.526667
